,user,popularity,budget,revenue,runtime,vote_average,vote_count,status_encoded,video_encoded,release_date
204,205,22.210052256944447,74887154.83333333,348568570.8541667,109.10416666666667,6.863888888888889,3041.5625,2.9583333333333335,0.9861111111111112,1976.1180555555557
205,206,13.770984,20925925.925925925,153779423.8888889,117.03703703703704,7.233333333333333,1828.888888888889,3.0,1.0,1985.888888888889
206,207,9.60709875,25622645.25,64699466.53125,118.25,6.5875,584.78125,3.0,1.0,1988.375
207,208,19.406028636363637,32963636.363636363,132035792.60606061,119.45454545454545,7.106060606060606,2611.787878787879,2.909090909090909,0.9696969696969697,1936.909090909091
208,209,10.925498928571429,20000000.0,89586332.42857143,108.5,6.621428571428572,640.4285714285714,3.0,1.0,1988.5714285714287
209,210,13.391126090909092,31681818.181818184,174554183.5,111.18181818181819,6.913636363636363,1678.6363636363637,3.0,1.0,1991.5454545454545
210,211,11.122999289473684,29321052.63157895,146564115.47368422,114.39473684210526,6.886842105263158,1148.3947368421052,3.0,1.0,1991.7631578947369
211,212,13.259657006525286,41297288.962479606,187251997.52365416,115.48123980424144,6.832300163132137,1552.3409461663948,2.99510603588907,0.99836867862969,1990.3327895595432
212,213,14.670552753532183,71962669.42386185,273102739.17739403,112.0094191522763,6.456985871271586,2065.2291993720564,2.990580847723705,0.9968602825745683,1994.795918367347
213,214,15.066721147651007,25724698.845637582,161491001.89932886,120.84563758389261,7.16241610738255,1687.2953020134228,3.0,1.0,1988.3020134228188
214,215,18.872120324324325,18895728.324324325,118203791.54054055,119.02702702702703,7.402702702702702,1742.6216216216217,3.0,1.0,1976.7027027027027
215,216,16.63010463157895,36145642.94736842,256816299.14035088,119.03508771929825,7.340350877192982,2684.1403508771928,3.0,1.0,1991.2456140350878
216,217,12.704514416666667,29628472.222222224,198677112.1111111,113.125,6.856944444444444,1568.6527777777778,3.0,1.0,1987.0416666666667
217,218,16.739333413793105,23572551.724137932,192269895.06896552,115.37931034482759,7.437931034482758,2286.206896551724,3.0,1.0,1988.0344827586207
218,219,14.728074166666666,26367656.25,195281485.625,108.9375,6.920833333333333,1869.8125,3.0,1.0,1992.0104166666667
219,220,11.395221698019801,25940385.02970297,146316038.61881188,115.75247524752476,6.907425742574257,1164.6336633663366,3.0,1.0,1992.6237623762377
220,221,11.735192,45107142.85714286,194712251.2857143,117.85714285714286,6.664285714285714,1581.0,3.0,1.0,1991.142857142857
221,222,7.915526672131148,5712138.196721312,50323563.08196721,111.26229508196721,6.968852459016394,453.2950819672131,3.0,1.0,1964.983606557377
222,223,12.14364452,42860000.0,207306895.72,120.84,6.707999999999999,1142.72,3.0,1.0,1993.88
223,224,12.747799639344262,20527493.770491805,99525712.16393442,115.40983606557377,6.750819672131148,1086.0983606557377,3.0,1.0,1993.72131147541
224,225,22.106344684210526,50473684.21052632,341953004.84210527,127.0,7.026315789473684,2704.2105263157896,3.0,1.0,1993.2631578947369
225,226,12.62821908,44552000.0,121905025.84,114.6,6.587999999999999,1385.44,3.0,1.0,2000.24
226,227,9.041241833333334,46611111.11111111,92026232.5,111.33333333333333,6.038888888888889,565.6666666666666,3.0,1.0,1998.0
227,228,25.634027976190477,76727500.0,502245978.3333333,126.69047619047619,7.497619047619047,5102.166666666667,3.0,1.0,1998.142857142857
228,229,13.269409608695652,16559130.43478261,57774154.13043478,128.04347826086956,7.217391304347826,853.1739130434783,3.0,1.0,1983.1739130434783
229,230,17.344339953846152,24446615.384615384,154732438.35384616,114.32307692307693,7.549230769230769,2877.0,3.0,1.0,2001.6
230,231,19.603876636363637,17799000.0,106792310.5909091,121.31818181818181,7.536363636363637,2153.0,3.0,1.0,1987.5
231,232,10.583685129979035,17460881.800838575,94648706.81761007,114.15303983228512,6.814675052410902,787.8280922431866,2.9874213836477987,0.9958071278825996,1971.4654088050315
232,233,9.768945519999999,39860000.0,146800621.12,119.56,6.4079999999999995,642.32,3.0,1.0,1994.68
233,234,15.9485224875,51743937.5,325440946.5375,113.0375,6.983750000000001,2764.9375,2.9625,0.9875,1970.55
234,235,14.172099907407407,41806481.481481485,216587632.30555555,120.5925925925926,6.953703703703703,1745.898148148148,3.0,1.0,1995.4907407407406
235,236,12.540111865384615,17248934.557692308,113303758.38461539,121.67948717948718,7.628846153846153,1331.2371794871794,3.0,1.0,1969.275641025641
236,237,19.559659466666666,33801666.666666664,246834600.36666667,127.36666666666666,7.286666666666666,2435.133333333333,3.0,1.0,1991.4666666666667
237,238,13.84103526984127,34996827.92063492,224973888.95238096,119.9047619047619,7.107936507936508,2782.190476190476,3.0,1.0,2004.1587301587301
238,239,9.676010128078818,19453200.30049261,104040343.20689656,104.26108374384236,6.579802955665025,715.0098522167488,3.0,1.0,1989.4778325123152
239,240,13.710727298136646,31392729.621118013,182341572.9068323,113.4968944099379,7.174534161490683,1787.6645962732919,3.0,1.0,1990.0434782608695
240,241,18.927117846153845,37871794.87179487,293294940.84615386,115.61538461538461,6.961538461538462,2388.5128205128203,3.0,1.0,1993.7692307692307
241,242,11.621497000000002,26916722.35842294,129117815.19713262,121.14695340501792,6.797849462365591,996.4193548387096,3.0,1.0,1991.63082437276
242,243,16.39495779439252,45670265.401869155,251831312.54672897,119.74299065420561,6.957476635514019,2176.7616822429904,3.0,1.0,1991.233644859813
243,244,21.094115137254903,49251960.78431372,351298299.7647059,122.03921568627452,7.150980392156862,4011.823529411765,2.8823529411764706,0.9607843137254902,1915.1568627450981
244,245,14.982115137931034,30182592.390804596,190411901.83908045,127.50574712643679,7.35632183908046,2032.9655172413793,3.0,1.0,1992.1494252873563
245,246,12.8228265,56500000.0,315906781.7777778,113.66666666666667,6.916666666666667,1821.6666666666667,3.0,1.0,1994.2777777777778
246,247,12.810443658291458,37412485.442211054,166262005.28643215,112.75879396984925,6.486934673366835,1221.0251256281408,3.0,1.0,1991.2060301507538
247,248,15.293376927536231,28914232.652173914,172324475.88405797,128.94202898550725,7.130434782608695,1886.2173913043478,3.0,1.0,1980.9710144927535
248,249,15.033545785714285,46428571.428571425,399956669.5714286,123.35714285714286,6.921428571428571,2703.214285714286,3.0,1.0,1993.0714285714287
249,250,22.54943425925926,75147685.18518518,376595962.0,127.89814814814815,7.377777777777777,4077.1481481481483,3.0,1.0,2003.1851851851852
250,251,29.07072931325301,106912650.60240965,529654325.78313255,121.72289156626506,7.131325301204819,4879.78313253012,3.0,1.0,2004.6385542168675
251,252,12.767359423076924,45171153.84615385,221705299.76923078,116.0,6.376923076923077,1406.6153846153845,3.0,1.0,1993.6153846153845
252,253,16.18958383916084,37974102.986013986,226097570.63636363,122.3076923076923,7.181818181818182,2149.671328671329,3.0,1.0,1991.3496503496503
253,254,12.528405622448979,23932928.57142857,129540042.05102041,110.60204081632654,6.5173469387755105,1108.7448979591836,3.0,1.0,1992.7244897959183
254,255,12.109544148514852,34623718.56435644,152464139.65346536,116.07920792079207,6.934653465346535,1404.851485148515,3.0,1.0,1994.8118811881188
255,256,10.538604055555556,32283333.333333332,117719493.0,120.77777777777777,6.616666666666666,714.1666666666666,3.0,1.0,1995.3333333333333
256,257,15.22262448611111,14938110.569444444,85127629.1388889,118.81944444444444,7.594444444444444,1643.513888888889,3.0,1.0,1982.4166666666667
257,258,10.688444227272727,10229545.454545455,77133400.36363636,120.5909090909091,7.013636363636365,740.7727272727273,3.0,1.0,1976.5454545454545
258,259,21.20188863157895,16786842.10526316,181552550.9473684,119.26315789473684,7.342105263157895,2338.8947368421054,3.0,1.0,1988.3684210526317
259,260,17.164375107142856,45551785.71428572,291750860.89285713,117.78571428571429,6.8,2617.3571428571427,3.0,1.0,1993.25
260,261,17.449583771428575,44657142.85714286,315157422.3142857,122.51428571428572,7.277142857142857,3014.6,3.0,1.0,1992.857142857143
261,262,11.855891528541227,21658157.21141649,113035754.54122621,105.45031712473573,6.876532769556025,1335.7420718816068,2.974630021141649,0.9915433403805497,1975.059196617336
262,263,16.508605569620254,37979810.18987342,184349187.63291138,126.86075949367088,7.172151898734177,1814.0506329113923,3.0,1.0,1986.7974683544303
263,264,13.702752,21804348.0,227508743.17391303,124.3913043478261,7.043478260869565,1556.8695652173913,3.0,1.0,1984.1304347826087
264,265,10.528157515625,6283777.8359375,47623244.2421875,119.8671875,7.43203125,708.6640625,3.0,1.0,1972.90625
265,266,20.595969999999998,37222222.222222224,301596427.7037037,130.8148148148148,7.1037037037037045,2336.1111111111113,3.0,1.0,1993.4814814814815
266,267,21.260320642857145,25818035.714285713,110850085.46428572,118.03571428571429,7.335714285714286,2508.535714285714,3.0,1.0,1994.0
267,268,15.82628545,39092746.77857143,231136173.92142856,116.31428571428572,7.099642857142857,2264.6464285714287,3.0,1.0,1991.4928571428572
268,269,12.28073688235294,44161764.705882356,204119945.17647058,131.05882352941177,7.082352941176471,1270.1176470588234,3.0,1.0,1996.8235294117646
269,270,20.087690375,59755793.76875,275124027.175,116.2625,6.9975,3570.375,2.9625,0.9875,1982.64375
270,271,14.232069260000001,50261000.0,302957941.1,123.8,7.154,2396.74,3.0,1.0,1991.0
271,272,30.6602047037037,130185185.18518518,663462084.7407408,128.14814814814815,7.277777777777778,5509.740740740741,3.0,1.0,2003.4814814814815
272,273,28.043046703125,71923859.375,442559428.625,122.015625,7.5234375,5014.1875,3.0,1.0,2001.9375
273,274,18.402639777777775,31229629.62962963,123744369.37037037,115.74074074074075,7.162962962962963,1912.7407407407406,3.0,1.0,1994.6296296296296
274,275,14.690102595744682,46754978.72340426,236873197.33333334,113.26950354609929,7.26241134751773,2522.971631205674,3.0,1.0,2002.3262411347519
275,276,11.88021092857143,36285714.28571428,115000294.85714285,104.5,6.4071428571428575,738.4285714285714,3.0,1.0,1993.9285714285713
276,277,30.755247724999997,92658750.0,455487503.875,124.675,6.865,4549.7,2.925,0.975,1955.125
277,278,12.718954621621622,5452658.783783784,79034269.48648648,112.78378378378379,7.278378378378378,1066.7297297297298,3.0,1.0,1973.6216216216217
278,279,18.549473666666668,45391025.64102564,296970432.82051283,122.76923076923077,6.928205128205128,2292.897435897436,3.0,1.0,1993.7435897435898
279,280,14.639543933333334,55916666.666666664,348088012.46666664,124.86666666666666,6.886666666666667,2019.3333333333333,3.0,1.0,1994.4666666666667
280,281,15.35312198245614,13100025.877192982,121371930.12280701,130.21052631578948,7.482456140350878,1387.9473684210527,3.0,1.0,1967.7894736842106
281,282,18.475385318181818,51521022.72727273,345245961.84090906,128.8181818181818,7.2,2837.931818181818,3.0,1.0,1993.25
282,283,14.027874363636363,27776159.78787879,200964784.7348485,115.03787878787878,7.19469696969697,1841.6136363636363,2.977272727272727,0.9924242424242424,1982.8939393939395
283,284,10.376780416666668,36627777.777777776,127467853.55555555,118.66666666666667,6.419444444444444,783.7777777777778,3.0,1.0,1994.9166666666667
284,285,10.929283325423729,21992236.501694914,107096280.83050847,105.03050847457627,6.569830508474576,988.6949152542373,3.0,1.0,1989.9525423728815
285,286,10.4678592,29006666.666666668,160427535.13333333,109.13333333333334,6.543333333333334,1053.1333333333334,3.0,1.0,1986.6666666666667
286,287,23.19525768361582,107063146.89265537,498443640.8135593,115.53107344632768,6.935028248587571,3969.2203389830506,3.0,1.0,2003.2429378531074
287,288,16.379749288461536,42192307.692307696,267826288.40384614,119.78846153846153,6.7192307692307685,1856.3461538461538,3.0,1.0,1993.6923076923076
288,289,8.56177707142857,41428571.428571425,136184606.57142857,104.35714285714286,6.585714285714286,568.1428571428571,3.0,1.0,1991.357142857143
289,290,17.1625725,66854347.82608695,298074349.1086956,121.02173913043478,6.930434782608696,3121.5434782608695,3.0,1.0,1996.8695652173913
290,291,12.988957183333333,30102042.3,168619476.01666668,117.11666666666666,7.121666666666667,1577.15,3.0,1.0,1987.6833333333334
291,292,13.388990474226803,33519351.335051548,196653855.19072166,115.29896907216495,6.9221649484536085,1665.3350515463917,3.0,1.0,1994.0618556701031
292,293,15.089783709090907,31663425.87272727,185926627.52727273,112.0909090909091,6.998181818181818,2015.6545454545455,3.0,1.0,1989.4727272727273
293,294,9.909443773413898,25091226.759818733,107081683.49848942,106.49244712990937,6.467673716012085,770.821752265861,3.0,1.001510574018127,1986.2945619335349
294,295,16.1005915030303,48266364.32121212,308898684.25454545,121.67272727272727,6.946666666666667,2446.7090909090907,3.0,1.0,1994.8666666666666
295,296,9.221947285714284,18085714.285714287,83771305.07142857,95.5,6.5928571428571425,410.7142857142857,3.0,1.0,1991.142857142857
296,297,16.408331447916666,21365229.177083332,127896403.42708333,111.72916666666667,7.355208333333334,1997.6666666666667,3.0,1.0,1984.5104166666667
297,298,17.502717096153848,32829378.826923076,181966670.57692307,115.90384615384616,7.592307692307693,3047.8846153846152,3.0,1.0,1997.5192307692307
298,299,7.85904867578125,10269505.1328125,25455859.1796875,108.78515625,6.798828125,577.3359375,3.0,1.0,1990.703125
299,300,17.192296633333335,69760000.0,309742520.0,129.5,6.9366666666666665,2280.233333333333,3.0,1.0,1994.0666666666666
300,301,8.7080328125,14656250.0,53840492.0,104.3125,6.51875,259.375,3.0,1.0,1987.625
301,302,12.528167291666668,39250000.0,350045033.125,117.79166666666667,6.795833333333333,1847.875,3.0,1.0,1992.7083333333333
302,303,17.447466333333335,30356801.282051284,249622519.33974358,119.85897435897436,7.274358974358974,2521.4423076923076,3.0,1.0,1991.6474358974358
303,304,15.07796688607595,17782503.16455696,132986848.87341772,123.43037974683544,7.273417721518988,1979.2278481012659,3.0,1.0,1991.2911392405063
304,305,22.4493914,17751500.0,135029914.95,118.9,7.290000000000001,1866.9,3.0,1.0,1988.0
305,306,10.518193341463416,20168454.85365854,110532592.5631929,114.87139689578714,6.7019955654102,820.2084257206209,3.0,1.0,1987.70066518847
306,307,15.871602840000001,26774395.0,90670782.44,117.84,7.377999999999999,2112.86,3.0,1.0,2002.14
307,308,13.121846,28888095.23809524,181999021.2142857,114.45238095238095,6.6380952380952385,1211.8095238095239,3.0,1.0,1992.8333333333333
308,309,17.79732342696629,24446682.325842697,164259709.69662923,124.26966292134831,7.40561797752809,2267.5280898876404,3.0,1.0,1988.5056179775281
309,310,10.011173071428571,19621428.57142857,83491577.28571428,112.71428571428571,6.857142857142857,663.6428571428571,3.0,1.0,1986.5
310,311,9.817734037868163,22427733.53436185,96723018.76577841,115.30434782608695,6.61374474053296,716.3632538569425,2.9957924263674616,0.9985974754558204,1980.2538569424964
311,312,12.558708898989899,32572584.479797978,154582802.12121212,115.18686868686869,6.797474747474748,1300.4040404040404,3.0,1.0,1992.6010101010102
312,313,14.250981246445496,50444790.502369665,252826763.78199053,120.09004739336493,6.848815165876776,1930.7725118483413,3.0,1.0,1996.5071090047393
313,314,38.67279,53332608.69565217,371466989.4347826,119.69565217391305,7.791304347826086,5512.086956521739,3.0,1.0,1999.2608695652175
314,315,11.243863368421053,34125789.473684214,140072834.21052632,110.36842105263158,6.373684210526315,1062.2894736842106,3.0,1.0,1996.6842105263158
315,316,20.761086887755102,90894389.37755102,459888638.122449,122.89795918367346,7.064285714285714,4386.969387755102,2.9693877551020407,0.9897959183673469,1982.0204081632653
316,317,24.696751199999998,48133333.333333336,345427157.8666667,126.13333333333334,7.033333333333333,2607.866666666667,3.0,1.0,1993.2
317,318,12.21217512195122,44716585.36585366,183722666.6097561,112.3170731707317,6.3585365853658535,1166.0,3.0,1.0,1995.0243902439024
318,319,14.251130714285713,49071428.571428575,228226453.14285713,122.71428571428571,6.814285714285715,1955.2142857142858,3.0,1.0,1993.5714285714287
319,320,26.0964065,43729950.0,262967435.15,128.825,7.8549999999999995,4223.275,3.0,1.0,1994.75
320,321,11.35545598076923,16927614.21153846,69071696.17307693,117.48076923076923,7.161538461538461,780.25,3.0,1.0,1985.673076923077
321,322,11.016207133333333,19363641.633333333,92192153.4,115.86666666666666,7.180000000000001,811.5,3.0,1.0,1975.0333333333333
322,323,11.6968631875,38203125.0,180061078.5625,127.9375,6.575,875.625,3.0,1.0,1989.9375
323,324,16.68030302857143,45554428.571428575,280900289.16190475,123.12380952380953,7.1380952380952385,2950.4761904761904,2.942857142857143,0.9809523809523809,1960.3333333333333
324,325,9.4099945,28842857.14285714,147967313.35714287,115.85714285714286,6.5,590.8571428571429,3.0,1.0,1990.142857142857
325,326,12.615551166666668,14059833.333333334,102887996.94444445,118.22222222222223,7.072222222222222,1059.2777777777778,3.0,1.0,1979.388888888889
326,327,17.65118525,46782431.81818182,269498382.09090906,114.88636363636364,6.9363636363636365,2299.409090909091,3.0,1.0,1995.9318181818182
327,328,11.772382661016948,18020963.118644066,123142887.33898304,108.22033898305085,7.136440677966102,1257.322033898305,2.9745762711864407,0.9915254237288136,1961.2796610169491
328,329,15.171188266666666,44273333.333333336,283622831.06666666,118.66666666666667,6.739999999999999,1848.6,3.0,1.0,1992.6666666666667
329,330,11.451808893939393,24823504.90909091,134072156.37878788,119.74242424242425,7.128787878787879,1243.878787878788,3.0,1.0,1987.5151515151515
330,331,12.223524176470589,21688235.29411765,105042933.70588236,111.47058823529412,6.382352941176471,756.0588235294117,3.0,1.0,1991.3529411764705
331,332,12.12408759090909,43181818.18181818,228821131.1818182,112.95454545454545,6.5590909090909095,1830.1818181818182,3.0,1.0,1996.5454545454545
332,333,19.462346910714285,60871071.428571425,365277798.5,120.08928571428571,7.455357142857143,3800.8571428571427,3.0,1.0,2002.5357142857142
333,334,33.08679352173913,63069565.26086956,343194831.73913044,127.95652173913044,7.943478260869565,5938.521739130435,3.0,1.0,1998.5652173913043
334,335,13.9235953125,12568875.0,89267152.4375,131.9375,6.8875,965.9375,3.0,1.0,1975.6875
335,336,13.015595952380952,8529047.61904762,104007102.04761904,123.9047619047619,7.319047619047619,1342.2380952380952,3.0,1.0,1967.904761904762
336,337,13.51786242857143,16253571.42857143,154333975.85714287,108.07142857142857,6.5,1490.642857142857,3.0,1.0,1985.9285714285713
337,338,19.316995871794873,37769230.76923077,288721907.3076923,122.97435897435898,7.015384615384616,2375.230769230769,3.0,1.0,1993.4871794871794
338,339,20.954283712328767,54946514.76712329,289911488.4520548,131.2876712328767,7.258904109589041,3689.72602739726,3.0,1.0,1998.986301369863
339,340,17.91623322222222,44485389.74074074,223619357.4074074,116.55555555555556,6.707407407407407,2795.259259259259,2.888888888888889,0.9629629629629629,1918.7037037037037
340,341,10.514951666666667,27000000.0,76116384.06666666,134.2,7.166666666666667,443.8666666666667,3.0,1.0,1986.0
341,342,13.261002907692308,13164824.561538462,98902577.93076923,123.29230769230769,7.407692307692308,1221.8923076923077,3.0,1.0,1979.423076923077
342,343,12.22179672413793,25298275.862068966,163972264.68965518,114.10344827586206,6.9655172413793105,1494.1379310344828,3.0,1.0,1993.8275862068965
343,344,14.594111650406504,24518130.32520325,168045333.5284553,119.14634146341463,6.980487804878049,1568.2276422764228,3.0,1.0,1989.5853658536585
344,345,14.950367912751679,30337623.812080536,210978761.97986576,118.0,7.17986577181208,2048.046979865772,3.0,1.0,1992.0604026845638
345,346,11.778436369565217,26896686.95652174,128081826.31304348,108.27391304347826,6.683478260869565,1206.804347826087,2.9869565217391303,0.9956521739130435,1978.9695652173914
346,347,27.661152133333335,123756666.66666667,934018566.4,151.73333333333332,7.680000000000001,6694.933333333333,3.0,1.0,1999.0
347,348,15.91237991891892,8895486.486486487,77061698.0,117.83783783783784,7.354054054054055,1453.5135135135135,3.0,1.0,1987.2972972972973
348,349,10.2663043125,32606250.0,254946725.875,115.4375,7.05,2154.25,3.0,1.0,1993.625
349,350,13.506333512820513,33397162.871794872,172635232.82051283,116.76923076923077,6.936752136752137,1718.854700854701,3.0,1.0,1992.923076923077
350,351,11.456434571428572,12334649.107142856,67930414.85714285,114.82142857142857,7.057142857142857,915.0357142857143,3.0,1.0,1979.4642857142858
351,352,24.884532068965516,50868581.01724138,316057347.2586207,116.37931034482759,7.582758620689655,4007.896551724138,2.9482758620689653,0.9827586206896551,1962.7586206896551
352,353,12.952856321428571,45498282.1510989,189825998.9752747,112.42582417582418,6.582417582417582,1556.0027472527472,3.0,1.0,1995.4395604395604
353,354,15.637859166666667,35694444.44444445,252762906.80555555,118.52777777777777,7.091666666666667,1989.3333333333333,3.0,1.0,1992.4722222222222
354,355,16.794308055813953,42004613.95348837,243217230.29302326,120.57674418604651,7.155348837209303,2462.860465116279,3.0,1.0,1992.1023255813955
355,356,8.736197214285713,22750000.0,36539943.5,109.14285714285714,6.392857142857143,276.42857142857144,3.0,1.0,1996.357142857143
356,357,12.229378666666667,25834619.04761905,220504007.42857143,103.0952380952381,6.785714285714286,1614.7142857142858,3.0,1.0,1993.7619047619048
357,358,10.321469589327146,19852844.317865428,99720180.74013922,111.87006960556845,6.74292343387471,787.1020881670534,2.9976798143851506,1.0,1985.3433874709976
358,359,17.84587053125,25035312.5,132805312.65625,121.4375,7.23125,1925.125,3.0,1.0,1990.75
359,360,14.413114346153845,20475651.846153848,144126651.26923078,120.0,7.342307692307693,2209.230769230769,3.0,1.0,1984.4615384615386
360,361,11.421724938775512,32366326.530612245,131544097.91836734,112.34693877551021,6.324489795918367,1014.0816326530612,3.0,1.0,1994.0408163265306
361,362,18.107144240963855,23736035.51807229,124552620.14457831,117.37349397590361,7.409638554216867,2279.3493975903616,3.0,1.0,1990.9036144578313
362,363,11.178180757142858,20899786.62142857,110938856.57142857,103.98571428571428,6.758571428571429,1107.7642857142857,2.9785714285714286,0.9928571428571429,1969.8285714285714
363,364,33.27127144,70498000.0,417837412.16,139.88,7.327999999999999,3534.68,3.0,1.0,2001.24
364,365,18.08526326530612,50413469.3877551,315088657.3877551,119.18367346938776,6.842857142857143,2327.714285714286,3.0,1.0,1991.061224489796
365,366,12.640476391304347,38173913.04347826,157878974.91304347,106.04347826086956,6.608695652173913,1573.7391304347825,3.0,1.0,1995.304347826087
366,367,12.747975516556291,45311855.46357616,152499412.40397352,113.03311258278146,6.559602649006623,1399.728476821192,3.0,1.0,1993.6490066225165
367,368,21.820304357142856,29428571.42857143,312997250.21428573,125.64285714285714,7.392857142857143,2423.285714285714,3.0,1.0,1985.642857142857
368,369,19.8687012,48857142.85714286,326957618.14285713,125.2,6.988571428571428,2430.342857142857,3.0,1.0,1993.5142857142857
369,370,16.12754734285714,33669400.114285715,208435384.5,119.0,6.997142857142857,2162.4714285714285,3.0,1.0,1990.7714285714285
370,371,21.105802517857143,70451339.28571428,349869864.8125,126.90178571428571,7.163392857142857,3401.410714285714,2.9732142857142856,0.9910714285714286,1986.3125
371,372,8.504899347826086,4107826.086956522,46406360.91304348,104.69565217391305,7.3,489.39130434782606,3.0,1.0,1968.0434782608695
372,373,11.505724555555556,15496900.392156864,92846972.33986928,109.98692810457516,6.854901960784313,980.4836601307189,3.0,1.0,1990.7254901960785
373,374,12.24027043478261,42928260.86956522,210441097.26086956,110.0,6.539130434782609,1611.2173913043478,3.0,1.0,1994.2173913043478
374,375,22.316099823529413,44058823.52941176,323095373.9411765,124.70588235294117,7.111764705882353,2541.1176470588234,3.0,1.0,1993.0
375,376,14.594518341463417,20197317.073170733,108628169.19512194,129.609756097561,7.390243902439025,1414.878048780488,3.0,1.0,1978.341463414634
376,377,11.28824105882353,39823529.4117647,91958609.0,97.88235294117646,6.088235294117647,833.5882352941177,3.0,1.0,1993.1764705882354
377,378,16.138880078431374,18713286.480392158,94348198.29411764,114.6470588235294,7.435294117647058,2298.9117647058824,2.9901960784313726,1.0,1999.2058823529412
378,379,21.427925000000002,44948979.591836736,241180460.04081634,125.55102040816327,7.2693877551020405,3049.673469387755,3.0,1.0,1994.9183673469388
379,380,11.912548517473118,42083287.635752685,148793921.04435483,113.18279569892474,6.61505376344086,1295.59811827957,2.995967741935484,0.9986559139784946,1995.4852150537633
380,381,12.45586922077922,39502597.415584415,204600310.35064936,114.71428571428571,6.54025974025974,1448.1298701298701,2.961038961038961,0.987012987012987,1967.0389610389611
381,382,12.4982310913242,47666039.73972603,221091485.75799087,111.96347031963471,6.870776255707763,1695.0913242009133,3.0,1.0,1998.054794520548
382,383,9.73371834883721,30856976.744186047,131409330.44186047,113.20930232558139,6.655813953488372,805.6046511627907,3.0,1.0,1994.2790697674418
383,384,13.925175991150443,52288855.93215339,220126200.16519174,114.82890855457227,6.4976401179940995,1772.9085545722714,3.0,1.0,1997.1297935103246
384,385,15.114896391304347,36181884.057971016,189363410.13043478,120.72463768115942,6.740579710144928,1522.1159420289855,3.0,1.0,1993.6376811594203
385,386,11.474944261904762,30413928.57142857,148019254.6547619,115.69047619047619,6.64047619047619,1126.0714285714287,3.0,1.0,1994.452380952381
386,387,8.993139856410256,5595067.543589744,38586643.81025641,116.75897435897436,7.1923076923076925,477.10769230769233,3.0,1.0,1962.9794871794873
387,388,10.878421167870036,22084337.967509024,94938503.12093863,117.05054151624549,6.7927797833935015,901.0992779783394,2.9945848375451263,1.0,1990.6371841155235
388,389,11.070852685714286,37757142.85714286,145824417.08571428,112.22857142857143,6.145714285714286,823.2,3.0,1.0,1994.6857142857143
389,390,12.473239831775702,32694859.81308411,147971962.06542057,113.5607476635514,6.371028037383178,1143.2056074766356,3.0,1.0,1994.3738317757009
390,391,10.446857734177216,10882482.51898734,88800109.84810127,125.43037974683544,7.184810126582279,907.1772151898734,3.0,1.0,1988.1012658227849
391,392,9.290946411764706,24228235.29411765,70965312.35294117,100.76470588235294,6.641176470588235,775.2352941176471,3.0,1.0,1987.4117647058824
392,393,11.602674457142857,26391097.8,125611515.22857143,120.4,6.997142857142857,1216.3142857142857,3.0,1.0,1989.7142857142858
393,394,11.701893685314685,19409729.37062937,129479686.6013986,113.06293706293707,6.988811188811189,1464.090909090909,2.958041958041958,0.986013986013986,1955.6853146853148
394,395,16.22988025,28635625.0,230606557.8125,123.375,7.24375,2528.75,3.0,1.0,1982.5625
395,396,11.568052316326531,31049881.86734694,159672857.96938777,112.16326530612245,6.364285714285715,1023.8469387755102,3.0,1.0,1992.561224489796
396,397,10.254680658536586,39134224.92682927,112042503.43902439,103.3170731707317,6.314634146341463,1043.9268292682927,3.0,1.0,2002.0
397,398,10.751062270270271,34135135.13513514,168717249.3243243,107.51351351351352,6.710810810810811,1412.5405405405406,3.0,1.0,1990.2972972972973
398,399,13.485041214285715,27928571.42857143,311645967.78571427,119.71428571428571,7.328571428571428,2795.785714285714,3.0,1.0,1993.0
399,400,18.5570183,46381250.0,289979302.6,123.125,6.9825,2338.2,3.0,1.0,1993.7
400,401,16.65984916,25811000.0,181089460.88,109.9,6.992000000000001,2015.46,3.0,1.0,1985.14
401,402,18.90784912556054,83956178.02242152,383558666.05829597,116.847533632287,6.825560538116592,3181.4304932735427,2.9730941704035874,0.9910313901345291,1986.1569506726457
402,403,21.7040266875,18625434.75,123896666.75,114.0625,7.4,2150.8125,3.0,1.0,1988.375
403,404,13.200659884615384,36576923.07692308,209707341.42307693,120.42307692307692,6.996153846153846,1956.1153846153845,3.0,1.0,1993.3076923076924
404,405,9.974602472222223,23933700.878472224,110872600.32291667,118.98611111111111,6.734722222222222,717.4895833333334,3.0,1.0,1982.6458333333333
405,406,16.757853843137255,20627210.352941178,159454044.6862745,120.23529411764706,7.645098039215686,2195.156862745098,3.0,1.0,1978.0588235294117
406,407,9.788950977876105,18069580.296460178,80000910.34955752,117.74778761061947,6.904424778761062,854.8716814159292,3.0,1.0,1995.1725663716813
407,408,12.721184812903227,19210157.412903227,116729110.01290323,113.72258064516129,7.073548387096775,1328.5677419354838,3.0,1.0,1989.7548387096774
408,409,14.555674228571428,20730771.42857143,105351299.85714285,115.68571428571428,7.0685714285714285,1506.2285714285715,3.0,1.0,1993.4857142857143
409,410,28.51543626315789,40215789.473684214,346424046.84210527,126.63157894736842,7.505263157894737,4284.263157894737,3.0,1.0,1992.9473684210527
410,411,21.663724944444443,15482497.111111112,181646370.44444445,133.55555555555554,7.7555555555555555,2692.722222222222,3.0,1.0,1982.611111111111
